Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure,Conductivity,Conductivity Provider
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200508,Water - Precipitation - rain,2005-08-15,2005-08-01,2005-08-31,Tritium error estimated.,-1.33,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-3.9,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",1.19,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",210.2,26.6,30,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200509,Water - Precipitation - rain,2005-09-15,2005-09-01,2005-09-30,Tritium error estimated.,-2.08,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-7.38,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",3.44,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",419.6,26.7,30.3,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200510,Water - Precipitation - rain,2005-10-15,2005-10-01,2005-10-31,Tritium error estimated.,-6.25,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-38,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",4.04,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",216.2,27.3,29.8,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200511,Water - Precipitation - rain,2005-11-15,2005-11-01,2005-11-30,Tritium error estimated.,-7.9,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-48.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.94,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",178.6,,,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200512,Water - Precipitation - rain,2005-12-15,2005-12-01,2005-12-31,Tritium error estimated.,-7.9,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-52.08,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.22,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",52.8,27.3,26.7,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200601,Water - Precipitation - unspecified (not reported),2006-01-15,2006-01-01,2006-01-31,,,,,,,,,,27.8,27.3,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200602,Water - Precipitation - unspecified (not reported),2006-02-15,2006-02-01,2006-02-28,,,,,,,,,,27.8,25.2,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200603,Water - Precipitation - rain,2006-03-15,2006-03-01,2006-03-31,Tritium error estimated.,-3.79,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-16.37,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",3.04,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",48.6,29.4,28.7,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200604,Water - Precipitation - rain,2006-04-15,2006-04-01,2006-04-30,Tritium error estimated.,-2.61,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-15.3,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.97,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",48.8,30.4,31.8,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200605,Water - Precipitation - rain,2006-05-15,2006-05-01,2006-05-31,Tritium error estimated.,-3.12,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-9.01,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.5,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",662.4,28.6,31.6,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200606,Water - Precipitation - rain,2006-06-15,2006-06-01,2006-06-30,Tritium error estimated.,-2.56,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-6.78,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.91,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",1006.6,27.2,31.1,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200607,Water - Precipitation - rain,2006-07-15,2006-07-01,2006-07-31,Tritium error estimated.,-1.61,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-2.53,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.86,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",632.6,26.5,31.1,,
GNIP,GNIP/M/IN/02,KOZHIKODE (CALICUT),IN,4331400,11.25,75.78,20,Precipitation collectors - unknown,"[Partner: Centre for Water Resources Develop and Management, Kozhikode], [References: Unnikrishnan Warrier et al. 2010]",200608,Water - Precipitation - rain,2006-08-15,2006-08-01,2006-08-31,Tritium error estimated.,-2.1,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",-6.62,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",2.81,0.2,"Centre for Water Resources Development & Management (CWRDM), Isotope Hydrology Division",483.6,26.4,30.1,,
