Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198107,Water - Precipitation - rain,1981-07-15,1981-07-01,1981-07-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-11.98,Helmholtz-Forschungszentrum,-88.7,Helmholtz-Forschungszentrum,66,2.9,Bundesanstalt fuer Gewaesserkunde,295.4,14.9,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198108,Water - Precipitation - rain,1981-08-15,1981-08-01,1981-08-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-6.7,Helmholtz-Forschungszentrum,-45.8,Helmholtz-Forschungszentrum,79,3.1,Bundesanstalt fuer Gewaesserkunde,123,15.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198109,Water - Precipitation - rain,1981-09-15,1981-09-01,1981-09-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-9.92,Helmholtz-Forschungszentrum,-72,Helmholtz-Forschungszentrum,54.8,2.7,Bundesanstalt fuer Gewaesserkunde,141.9,12.8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198110,Water - Precipitation - rain,1981-10-15,1981-10-01,1981-10-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.88,Helmholtz-Forschungszentrum,-116.8,Helmholtz-Forschungszentrum,32.6,2.5,Bundesanstalt fuer Gewaesserkunde,206.7,7.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198111,"Water - Precipitation - rain & snow (""mixed"")",1981-11-15,1981-11-01,1981-11-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.27,Helmholtz-Forschungszentrum,-108.2,Helmholtz-Forschungszentrum,32.1,2.7,Bundesanstalt fuer Gewaesserkunde,82.4,1.8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198112,"Water - Precipitation - rain & snow (""mixed"")",1981-12-15,1981-12-01,1981-12-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-17.97,Helmholtz-Forschungszentrum,-139.4,Helmholtz-Forschungszentrum,28.4,2.6,Bundesanstalt fuer Gewaesserkunde,187.8,-2.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198201,"Water - Precipitation - rain & snow (""mixed"")",1982-01-15,1982-01-01,1982-01-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.3,Helmholtz-Forschungszentrum,-105.9,Helmholtz-Forschungszentrum,24.2,3.2,Bundesanstalt fuer Gewaesserkunde,194.6,-2.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198202,"Water - Precipitation - rain & snow (""mixed"")",1982-02-15,1982-02-01,1982-02-28,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-12.35,Helmholtz-Forschungszentrum,-106.4,Helmholtz-Forschungszentrum,31.1,3,Bundesanstalt fuer Gewaesserkunde,8.9,-2.4,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198203,"Water - Precipitation - rain & snow (""mixed"")",1982-03-15,1982-03-01,1982-03-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-12.56,Helmholtz-Forschungszentrum,-90.7,Helmholtz-Forschungszentrum,44.9,3.5,Bundesanstalt fuer Gewaesserkunde,90.2,1.6,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198204,"Water - Precipitation - rain & snow (""mixed"")",1982-04-15,1982-04-01,1982-04-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.38,Helmholtz-Forschungszentrum,-60.3,Helmholtz-Forschungszentrum,51.4,3.5,Bundesanstalt fuer Gewaesserkunde,59.3,4.7,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198205,"Water - Precipitation - rain & snow (""mixed"")",1982-05-15,1982-05-01,1982-05-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.79,Helmholtz-Forschungszentrum,-62.6,Helmholtz-Forschungszentrum,62.1,2.9,Bundesanstalt fuer Gewaesserkunde,80.3,11.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198206,Water - Precipitation - rain,1982-06-15,1982-06-01,1982-06-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.67,Helmholtz-Forschungszentrum,-60.3,Helmholtz-Forschungszentrum,50.6,2.4,Bundesanstalt fuer Gewaesserkunde,233,15.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198207,Water - Precipitation - rain,1982-07-15,1982-07-01,1982-07-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-5.62,Helmholtz-Forschungszentrum,-36,Helmholtz-Forschungszentrum,55.1,2.9,Bundesanstalt fuer Gewaesserkunde,118.2,17.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198208,Water - Precipitation - rain,1982-08-15,1982-08-01,1982-08-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-7.5,Helmholtz-Forschungszentrum,-48.2,Helmholtz-Forschungszentrum,55.7,2.8,Bundesanstalt fuer Gewaesserkunde,179.1,15.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198209,Water - Precipitation - rain,1982-09-15,1982-09-01,1982-09-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-9.02,Helmholtz-Forschungszentrum,-61,Helmholtz-Forschungszentrum,42.1,2.2,Bundesanstalt fuer Gewaesserkunde,84.9,14.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198210,Water - Precipitation - rain,1982-10-15,1982-10-01,1982-10-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.44,Helmholtz-Forschungszentrum,-98.8,Helmholtz-Forschungszentrum,33.3,2.5,Bundesanstalt fuer Gewaesserkunde,55.6,7.7,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198211,"Water - Precipitation - rain & snow (""mixed"")",1982-11-15,1982-11-01,1982-11-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.79,Helmholtz-Forschungszentrum,-118.8,Helmholtz-Forschungszentrum,24.4,2,Bundesanstalt fuer Gewaesserkunde,61,3.6,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198212,"Water - Precipitation - rain & snow (""mixed"")",1982-12-15,1982-12-01,1982-12-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-16.13,Helmholtz-Forschungszentrum,-123.6,Helmholtz-Forschungszentrum,16.3,2.2,Bundesanstalt fuer Gewaesserkunde,85.4,-0.4,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198301,"Water - Precipitation - rain & snow (""mixed"")",1983-01-15,1983-01-01,1983-01-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.23,Helmholtz-Forschungszentrum,-77,Helmholtz-Forschungszentrum,26.8,2.8,Bundesanstalt fuer Gewaesserkunde,158.1,0.6,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198302,"Water - Precipitation - rain & snow (""mixed"")",1983-02-15,1983-02-01,1983-02-28,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-16.46,Helmholtz-Forschungszentrum,-126,Helmholtz-Forschungszentrum,19.6,3.1,Bundesanstalt fuer Gewaesserkunde,51.7,-3.7,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198303,"Water - Precipitation - rain & snow (""mixed"")",1983-03-15,1983-03-01,1983-03-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.67,Helmholtz-Forschungszentrum,-106.2,Helmholtz-Forschungszentrum,107,4.2,Bundesanstalt fuer Gewaesserkunde,78.1,3.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198304,"Water - Precipitation - rain & snow (""mixed"")",1983-04-15,1983-04-01,1983-04-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-12.33,Helmholtz-Forschungszentrum,-94.1,Helmholtz-Forschungszentrum,32.5,2.7,Bundesanstalt fuer Gewaesserkunde,82.4,8.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198305,Water - Precipitation - rain,1983-05-15,1983-05-01,1983-05-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.45,Helmholtz-Forschungszentrum,-79.1,Helmholtz-Forschungszentrum,43.3,2.3,Bundesanstalt fuer Gewaesserkunde,145,10.4,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198306,Water - Precipitation - rain,1983-06-15,1983-06-01,1983-06-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-7.33,Helmholtz-Forschungszentrum,-49,Helmholtz-Forschungszentrum,63.8,2.8,Bundesanstalt fuer Gewaesserkunde,303.1,14.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198307,Water - Precipitation - rain,1983-07-15,1983-07-01,1983-07-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-5.16,Helmholtz-Forschungszentrum,-33.9,Helmholtz-Forschungszentrum,95.9,3.4,Bundesanstalt fuer Gewaesserkunde,69.7,19,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198308,Water - Precipitation - rain,1983-08-15,1983-08-01,1983-08-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-5.86,Helmholtz-Forschungszentrum,-39.3,Helmholtz-Forschungszentrum,58.5,2.6,Bundesanstalt fuer Gewaesserkunde,194.8,15.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198309,Water - Precipitation - rain,1983-09-15,1983-09-01,1983-09-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-7.24,Helmholtz-Forschungszentrum,-47.9,Helmholtz-Forschungszentrum,53.6,3.1,Bundesanstalt fuer Gewaesserkunde,166.5,11.8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198310,Water - Precipitation - rain,1983-10-15,1983-10-01,1983-10-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.91,Helmholtz-Forschungszentrum,-62.3,Helmholtz-Forschungszentrum,33.4,3,Bundesanstalt fuer Gewaesserkunde,62.7,8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198311,"Water - Precipitation - rain & snow (""mixed"")",1983-11-15,1983-11-01,1983-11-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.1,Helmholtz-Forschungszentrum,-109.3,Helmholtz-Forschungszentrum,24.5,2.6,Bundesanstalt fuer Gewaesserkunde,126.9,1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198312,"Water - Precipitation - rain & snow (""mixed"")",1983-12-15,1983-12-01,1983-12-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.03,Helmholtz-Forschungszentrum,-96.8,Helmholtz-Forschungszentrum,23.3,3.1,Bundesanstalt fuer Gewaesserkunde,88.6,-2.8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198401,Water - Precipitation - snow,1984-01-15,1984-01-01,1984-01-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.04,Helmholtz-Forschungszentrum,-102.7,Helmholtz-Forschungszentrum,29,4.6,Bundesanstalt fuer Gewaesserkunde,76.5,-1.8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198402,"Water - Precipitation - rain & snow (""mixed"")",1984-02-15,1984-02-01,1984-02-29,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.93,Helmholtz-Forschungszentrum,-102.1,Helmholtz-Forschungszentrum,17.5,3.7,Bundesanstalt fuer Gewaesserkunde,116.8,-3.4,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198403,"Water - Precipitation - rain & snow (""mixed"")",1984-03-15,1984-03-01,1984-03-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.78,Helmholtz-Forschungszentrum,-112.6,Helmholtz-Forschungszentrum,27.7,5,Bundesanstalt fuer Gewaesserkunde,54.3,-0.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198404,"Water - Precipitation - rain & snow (""mixed"")",1984-04-15,1984-04-01,1984-04-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.09,Helmholtz-Forschungszentrum,-116,Helmholtz-Forschungszentrum,42,4.5,Bundesanstalt fuer Gewaesserkunde,56,4.8,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198405,"Water - Precipitation - rain & snow (""mixed"")",1984-05-15,1984-05-01,1984-05-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-12.22,Helmholtz-Forschungszentrum,-92.9,Helmholtz-Forschungszentrum,47.6,2.7,Bundesanstalt fuer Gewaesserkunde,90.7,9.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",198406,Water - Precipitation - rain,1984-06-15,1984-06-01,1984-06-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.54,Helmholtz-Forschungszentrum,-64.2,Helmholtz-Forschungszentrum,51.5,2.8,Bundesanstalt fuer Gewaesserkunde,155.2,13.2,
